datetime,count
2011-01-23 23:00:00,13.67
2011-01-24 00:00:00,11.02
2011-01-24 01:00:00,4.63
2011-01-24 03:00:00,1.67
2011-01-24 04:00:00,2.33
2011-01-24 05:00:00,5.69
2011-01-24 06:00:00,29.6
2011-01-24 07:00:00,79.4
2011-01-24 08:00:00,180.52
2011-01-24 09:00:00,107.48
2011-01-24 10:00:00,43.52
2011-01-24 11:00:00,39.25
2011-01-24 12:00:00,51.24
2011-01-24 13:00:00,48.37
2011-01-24 14:00:00,43.22
2011-01-24 15:00:00,54.07
2011-01-24 16:00:00,69.71
2011-01-24 17:00:00,155.69
2011-01-24 18:00:00,153.29
2011-01-24 19:00:00,97.01
2011-01-24 20:00:00,63.18
2011-01-24 21:00:00,48.51
2011-01-24 22:00:00,25.95
2011-01-24 23:00:00,18.79
2011-01-25 00:00:00,8.64
2011-01-25 01:00:00,3.31
2011-01-25 02:00:00,2.15
2011-01-25 04:00:00,1.66
2011-01-25 05:00:00,5.11
2011-01-25 06:00:00,34.55
2011-01-25 07:00:00,83.24
2011-01-25 08:00:00,205.21
2011-01-25 09:00:00,122.82
2011-01-25 10:00:00,57.03
2011-01-25 11:00:00,58.56
2011-01-25 12:00:00,75.15
2011-01-25 13:00:00,71.75
2011-01-25 14:00:00,85.2
2011-01-25 15:00:00,87.5
2011-01-25 16:00:00,101.92
2011-01-25 17:00:00,215.34
2011-01-25 18:00:00,198.32
2011-01-25 19:00:00,109.46
2011-01-25 20:00:00,73.26
2011-01-25 21:00:00,52.89
2011-01-25 22:00:00,36.96
2011-01-25 23:00:00,20.23
2011-01-26 00:00:00,9.18
2011-01-26 01:00:00,5.78
2011-01-26 02:00:00,2.7496428571428573
2011-01-26 05:00:00,3.13
2011-01-26 06:00:00,23.85
2011-01-26 07:00:00,67.94
2011-01-26 08:00:00,135.11
2011-01-26 09:00:00,90.16
2011-01-26 10:00:00,54.53
2011-01-26 11:00:00,49.18
2011-01-26 12:00:00,46.13
2011-01-26 13:00:00,46.23
2011-01-26 14:00:00,44.85
2011-01-26 15:00:00,46.17
2011-01-26 16:00:00,59.62
2011-01-26 17:00:00,112.32
2011-01-27 16:00:00,77.83
2011-01-27 17:00:00,168.85
2011-01-27 18:00:00,140.92
2011-01-27 19:00:00,96.74
2011-01-27 20:00:00,75.93
2011-01-27 21:00:00,52.88
2011-01-27 22:00:00,41.33
2011-01-27 23:00:00,26.52
2011-01-28 00:00:00,13.74
2011-01-28 01:00:00,7.27
2011-01-28 02:00:00,1.9608333333333334
2011-01-28 03:00:00,1.86
2011-01-28 05:00:00,6.46
2011-01-28 06:00:00,32.25
2011-01-28 07:00:00,88.84
2011-01-28 08:00:00,216.9
2011-01-28 09:00:00,74.86
2011-01-28 10:00:00,38.26
2011-01-28 11:00:00,39.81
2011-01-28 12:00:00,43.76
2011-01-28 13:00:00,44.54
2011-01-28 14:00:00,52.47
2011-01-28 15:00:00,57.16
2011-01-28 16:00:00,72.25
2011-01-28 17:00:00,161.98
2011-01-28 18:00:00,152.66
2011-01-28 19:00:00,102.24
2011-01-28 20:00:00,72.13
2011-01-28 21:00:00,51.31
2011-01-28 22:00:00,44.17
2011-01-28 23:00:00,30.19
2011-01-29 00:00:00,31.26
2011-01-29 01:00:00,21.83
2011-01-29 02:00:00,16.88
2011-01-29 03:00:00,10.666666666666668
2011-01-29 04:00:00,3.71
2011-01-29 06:00:00,3.24
2011-01-29 07:00:00,10.47
2011-01-29 08:00:00,25.173333333333336
2011-01-29 09:00:00,43.18666666666667
2011-01-29 10:00:00,65.03666666666666
2011-01-29 11:00:00,64.9895238095238
2011-01-29 12:00:00,78.02
2011-01-29 13:00:00,81.78
2011-01-29 14:00:00,78.03
2011-01-29 15:00:00,77.01
2011-01-29 16:00:00,83.93
2011-01-29 17:00:00,74.26
2011-01-29 18:00:00,65.37
2011-01-29 19:00:00,63.03
2011-01-29 20:00:00,51.46
2011-01-29 21:00:00,41.24
2011-01-29 22:00:00,34.49
2011-01-29 23:00:00,24.21
2011-01-30 00:00:00,30.85
2011-01-30 01:00:00,26.4
2011-01-30 02:00:00,20.88
2011-01-30 03:00:00,12.28
2011-01-30 04:00:00,4.82
2011-01-30 05:00:00,3.87
2011-01-30 07:00:00,8.96
2011-01-30 08:00:00,18.33
2011-01-30 09:00:00,35.21666666666667
2011-01-30 10:00:00,60.35
2011-01-30 11:00:00,68.68
2011-01-30 12:00:00,127.23
2011-01-30 13:00:00,88.15
2011-01-30 14:00:00,92.28
2011-01-30 15:00:00,121.02
2011-01-30 16:00:00,119.82
2011-01-30 17:00:00,78.01
2011-01-30 18:00:00,60.29666666666666
2011-01-30 19:00:00,48.25666666666666
2011-01-30 20:00:00,40.42
2011-01-30 21:00:00,33.97
2011-01-30 22:00:00,22.12
2011-01-30 23:00:00,15.66
2011-01-31 00:00:00,11.16
2011-01-31 01:00:00,3.46
2011-01-31 02:00:00,2.4716666666666667
2011-01-31 03:00:00,2.15
2011-01-31 04:00:00,1.37
2011-01-31 05:00:00,2.41
2011-01-31 06:00:00,33.37
2011-01-31 07:00:00,83.8
2011-01-31 08:00:00,174.25
2011-01-31 09:00:00,93.61
2011-01-31 10:00:00,41.55
2011-01-31 11:00:00,40.04
2011-01-31 12:00:00,57.97
2011-01-31 13:00:00,55.65
2011-01-31 14:00:00,49.95
2011-01-31 15:00:00,46.54
2011-01-31 16:00:00,70.07
2011-01-31 17:00:00,161.53
2011-01-31 18:00:00,154.27
2011-01-31 19:00:00,130.01
2011-01-31 20:00:00,55.64
2011-01-31 21:00:00,34.12
2011-01-31 22:00:00,30.14
2011-01-31 23:00:00,17.35
2011-02-20 00:00:00,34.45
2011-02-20 01:00:00,24.44
2011-02-20 02:00:00,17.56
2011-02-20 03:00:00,9.54
2011-02-20 04:00:00,2.81
2011-02-20 06:00:00,2.61
2011-02-20 07:00:00,9.76
2011-02-20 08:00:00,19.89
2011-02-20 09:00:00,32.626666666666665
2011-02-20 10:00:00,95.09
2011-02-20 11:00:00,112.47
2011-02-20 12:00:00,131.18
2011-02-20 13:00:00,144.99
2011-02-20 14:00:00,145.92
2011-02-20 15:00:00,159.7
2011-02-20 16:00:00,151.71
2011-02-20 17:00:00,108.55
2011-02-20 18:00:00,80.09
2011-02-20 19:00:00,71.17
2011-02-20 20:00:00,69.97
2011-02-20 21:00:00,60.45
2011-02-20 22:00:00,46.83
2011-02-20 23:00:00,35.61
2011-02-21 00:00:00,26.53
2011-02-21 01:00:00,20.08
2011-02-21 02:00:00,10.53
2011-02-21 03:00:00,4.03
2011-02-21 04:00:00,3.69
2011-02-21 05:00:00,6.22
2011-02-21 06:00:00,24.08
2011-02-21 07:00:00,70.08
2011-02-21 08:00:00,78.46
2011-02-21 09:00:00,72.56
2011-02-21 10:00:00,88.17
2011-02-21 11:00:00,91.57
2011-02-21 12:00:00,89.56
2011-02-21 13:00:00,70.43
2011-02-21 14:00:00,87.92
2011-02-21 15:00:00,94.35
2011-02-21 16:00:00,76.16
2011-02-21 17:00:00,87.2
2011-02-21 18:00:00,77.45
2011-02-21 19:00:00,72.32
2011-02-21 20:00:00,40.29
2011-02-21 21:00:00,28.55
2011-02-21 22:00:00,24.64
2011-02-21 23:00:00,12.92
2011-02-22 06:00:00,31.8
2011-02-22 07:00:00,84.25
2011-02-22 08:00:00,189.73
2011-02-22 09:00:00,101.8
2011-02-22 10:00:00,45.08
2011-02-22 11:00:00,50.0
2011-02-22 12:00:00,59.99
2011-02-22 13:00:00,73.96
2011-02-22 14:00:00,73.21
2011-02-22 15:00:00,74.14
2011-02-22 16:00:00,74.04
2011-02-22 17:00:00,161.28
2011-02-22 18:00:00,157.48
2011-02-22 19:00:00,99.28
2011-02-22 20:00:00,68.65
2011-02-22 21:00:00,49.08
2011-02-22 22:00:00,29.67
2011-02-22 23:00:00,18.78
2011-02-23 00:00:00,10.83
2011-02-23 01:00:00,5.7
2011-02-23 02:00:00,2.19
2011-02-23 03:00:00,1.57
2011-02-23 05:00:00,5.89
2011-02-23 06:00:00,30.0
2011-02-23 07:00:00,75.51
2011-02-23 08:00:00,184.18
2011-02-23 09:00:00,124.93
2011-02-23 10:00:00,54.09
2011-02-23 11:00:00,59.64
2011-02-23 12:00:00,77.47
2011-02-23 13:00:00,71.6
2011-02-23 14:00:00,75.94
2011-02-23 15:00:00,69.74
2011-02-23 16:00:00,100.75
2011-02-23 17:00:00,235.64
2011-02-23 18:00:00,210.94
2011-02-23 19:00:00,136.05
2011-02-23 20:00:00,76.03
2011-02-23 21:00:00,59.94
2011-02-23 22:00:00,44.51
2011-02-23 23:00:00,23.46
2011-02-24 00:00:00,9.94
2011-02-24 01:00:00,5.5
2011-02-24 02:00:00,2.382142857142857
2011-02-24 03:00:00,2.23
2011-02-24 05:00:00,6.5
2011-02-24 06:00:00,35.59
2011-02-24 07:00:00,101.93
2011-02-24 08:00:00,248.59
2011-02-24 09:00:00,132.85
2011-02-24 10:00:00,59.41
2011-02-24 11:00:00,71.28
2011-02-24 12:00:00,92.74
2011-02-24 13:00:00,91.32
2011-02-24 14:00:00,91.66
2011-02-24 15:00:00,36.06
2011-02-24 16:00:00,53.78
2011-02-24 17:00:00,176.98
2011-02-24 18:00:00,170.43
2011-02-24 19:00:00,101.03
2011-02-24 20:00:00,79.79
2011-02-24 21:00:00,58.37
2011-02-24 22:00:00,36.36
2011-02-24 23:00:00,35.26
2011-02-25 00:00:00,16.6
2011-02-25 01:00:00,11.31
2011-02-25 02:00:00,7.6
2011-02-25 03:00:00,2.3
2011-02-25 05:00:00,7.34
2011-02-25 06:00:00,26.45
2011-02-25 07:00:00,64.54
2011-02-25 08:00:00,125.49
2011-02-25 09:00:00,69.15
2011-02-25 10:00:00,36.86
2011-02-25 11:00:00,150.68
2011-02-25 12:00:00,176.69
2011-02-25 13:00:00,175.75
2011-02-25 14:00:00,181.23
2011-02-25 15:00:00,194.05
2011-02-25 16:00:00,111.85
2011-02-25 17:00:00,188.16
2011-02-25 18:00:00,169.32
2011-02-25 19:00:00,113.4
2011-02-25 20:00:00,69.3
2011-02-25 21:00:00,52.35
2011-02-25 22:00:00,43.34
2011-02-25 23:00:00,31.34
2011-02-26 00:00:00,28.0
2011-02-26 01:00:00,20.23
2011-02-26 02:00:00,17.08
2011-02-26 03:00:00,13.66
2011-02-26 04:00:00,2.96
2011-02-26 05:00:00,3.12
2011-02-26 06:00:00,2.74
2011-02-26 07:00:00,9.1
2011-02-26 08:00:00,33.99
2011-02-26 09:00:00,50.59
2011-02-26 10:00:00,110.58
2011-02-26 11:00:00,132.17
2011-02-26 12:00:00,134.5
2011-02-26 13:00:00,142.8
2011-02-26 14:00:00,136.07
2011-02-26 15:00:00,143.52
2011-02-26 16:00:00,145.1
2011-02-26 17:00:00,112.12
2011-02-26 18:00:00,79.74
2011-02-26 19:00:00,72.4
2011-02-26 20:00:00,66.0
2011-02-26 21:00:00,45.69
2011-02-26 22:00:00,47.25
2011-02-26 23:00:00,44.61
2011-02-27 00:00:00,31.45
2011-02-27 01:00:00,27.3
2011-02-27 02:00:00,22.78
2011-02-27 03:00:00,12.29
2011-02-27 04:00:00,4.9
2011-02-27 06:00:00,2.78
2011-02-27 07:00:00,10.77
2011-02-27 08:00:00,34.6
2011-02-27 09:00:00,47.85
2011-02-27 10:00:00,79.47
2011-02-27 11:00:00,104.37
2011-02-27 12:00:00,151.9
2011-02-27 13:00:00,164.32
2011-02-27 14:00:00,179.46
2011-02-27 15:00:00,239.23
2011-02-27 16:00:00,271.17
2011-02-27 17:00:00,132.35
2011-02-27 18:00:00,109.26
2011-02-27 19:00:00,92.63
2011-02-27 20:00:00,80.3
2011-02-27 21:00:00,75.28
2011-02-27 22:00:00,57.9
2011-02-27 23:00:00,42.55
2011-02-28 00:00:00,21.12
2011-02-28 01:00:00,4.86
2011-02-28 03:00:00,1.8166666666666667
2011-02-28 05:00:00,7.07
2011-02-28 06:00:00,35.15
2011-02-28 07:00:00,117.36
2011-02-28 08:00:00,244.51
2011-02-28 09:00:00,148.83
2011-02-28 10:00:00,96.36
2011-02-28 11:00:00,114.87
2011-02-28 12:00:00,119.79
2011-02-28 13:00:00,104.22
2011-02-28 14:00:00,64.92
2011-02-28 15:00:00,66.07
2011-02-28 16:00:00,89.79
2011-02-28 17:00:00,183.24
2011-02-28 18:00:00,177.4
2011-02-28 19:00:00,107.26
2011-02-28 20:00:00,87.04
2011-02-28 21:00:00,63.33
2011-02-28 22:00:00,34.63
2011-02-28 23:00:00,26.6
2011-03-20 00:00:00,37.56
2011-03-20 01:00:00,32.01
2011-03-20 02:00:00,19.56
2011-03-20 03:00:00,11.71
2011-03-20 04:00:00,1.52
2011-03-20 05:00:00,1.76
2011-03-20 06:00:00,1.55
2011-03-20 07:00:00,11.11
2011-03-20 08:00:00,35.91
2011-03-20 09:00:00,58.90666666666666
2011-03-20 10:00:00,124.12
2011-03-20 11:00:00,146.55
2011-03-20 12:00:00,162.37
2011-03-20 13:00:00,151.97
2011-03-20 14:00:00,159.75
2011-03-20 15:00:00,160.63
2011-03-20 16:00:00,149.67
2011-03-20 17:00:00,112.19
2011-03-20 18:00:00,126.36
2011-03-20 19:00:00,71.38
2011-03-20 20:00:00,65.29
2011-03-20 21:00:00,56.98
2011-03-20 22:00:00,52.64
2011-03-20 23:00:00,37.93
2011-03-21 00:00:00,36.66
2011-03-21 01:00:00,13.85
2011-03-21 02:00:00,6.87
2011-03-21 03:00:00,3.15
2011-03-21 05:00:00,17.42
2011-03-21 06:00:00,52.13
2011-03-21 07:00:00,91.06
2011-03-21 08:00:00,241.91
2011-03-21 09:00:00,131.94
2011-03-21 10:00:00,89.09
2011-03-21 11:00:00,113.98
2011-03-21 12:00:00,124.71
2011-03-21 13:00:00,127.06
2011-03-21 14:00:00,118.93
2011-03-21 15:00:00,165.55
2011-03-21 16:00:00,202.15
2011-03-21 17:00:00,453.08
2011-03-21 18:00:00,417.6
2011-03-21 19:00:00,301.87
2011-03-21 20:00:00,251.81
2011-03-21 21:00:00,98.27
2011-03-21 22:00:00,105.69
2011-03-21 23:00:00,58.21
2011-03-22 00:00:00,51.02
2011-03-22 01:00:00,12.74
2011-03-22 02:00:00,7.83
2011-03-22 03:00:00,5.08
2011-03-22 04:00:00,4.35
2011-03-22 05:00:00,18.94
2011-03-22 06:00:00,78.25
2011-03-22 07:00:00,194.4
2011-03-22 08:00:00,263.39
2011-03-22 09:00:00,136.89
2011-03-22 10:00:00,122.18
2011-03-22 11:00:00,132.36
2011-03-22 12:00:00,153.3
2011-03-22 13:00:00,136.62
2011-03-22 14:00:00,119.43
2011-03-22 15:00:00,129.91
2011-03-22 16:00:00,253.06
2011-03-22 17:00:00,450.22
2011-03-22 18:00:00,426.85
2011-03-22 19:00:00,199.44
2011-03-22 20:00:00,146.89
2011-03-22 21:00:00,96.85
2011-03-22 22:00:00,79.29
2011-03-22 23:00:00,51.14
2011-03-23 00:00:00,27.53
2011-03-23 01:00:00,11.0
2011-03-23 02:00:00,6.02
2011-03-23 03:00:00,3.29
2011-03-23 05:00:00,11.21
2011-03-23 06:00:00,61.04
2011-03-23 07:00:00,132.03
2011-03-23 08:00:00,259.36
2011-03-23 09:00:00,153.87
2011-03-23 10:00:00,61.89
2011-03-23 11:00:00,78.64
2011-03-23 12:00:00,84.42
2011-03-23 13:00:00,80.23
2011-03-23 14:00:00,99.87
2011-03-23 15:00:00,91.93
2011-03-23 16:00:00,142.61
2011-03-23 17:00:00,337.93
2011-03-23 18:00:00,191.92
2011-03-23 19:00:00,138.99
2011-03-23 20:00:00,71.92
2011-03-23 21:00:00,54.22
2011-03-23 22:00:00,71.24
2011-03-23 23:00:00,47.86
2011-03-24 00:00:00,17.82
2011-03-24 01:00:00,8.03
2011-03-24 02:00:00,5.57
2011-03-24 03:00:00,3.641666666666666
2011-03-24 04:00:00,3.27
2011-03-24 05:00:00,14.92
2011-03-24 06:00:00,57.95
2011-03-24 07:00:00,85.97
2011-03-24 08:00:00,109.68
2011-03-24 09:00:00,133.22
2011-03-24 10:00:00,68.03
2011-03-24 11:00:00,80.38
2011-03-24 12:00:00,89.78
2011-03-24 13:00:00,94.5
2011-03-24 14:00:00,97.19
2011-03-24 15:00:00,92.25
2011-03-24 16:00:00,123.26
2011-03-24 17:00:00,254.02
2011-03-24 18:00:00,233.28
2011-03-24 19:00:00,162.34
2011-03-24 20:00:00,100.77
2011-03-24 21:00:00,81.02
2011-03-24 22:00:00,70.98
2011-03-24 23:00:00,48.7
2011-03-25 00:00:00,23.84
2011-03-25 01:00:00,12.43
2011-03-25 02:00:00,7.51
2011-03-25 03:00:00,4.193333333333333
2011-03-25 04:00:00,3.1140000000000003
2011-03-25 05:00:00,14.12
2011-03-25 06:00:00,64.68
2011-03-25 07:00:00,159.37
2011-03-25 08:00:00,255.58
2011-03-25 09:00:00,155.88
2011-03-25 10:00:00,100.03
2011-03-25 11:00:00,99.6
2011-03-25 12:00:00,118.5
2011-03-25 13:00:00,116.23
2011-03-25 14:00:00,127.28
2011-03-25 15:00:00,121.62
2011-03-25 16:00:00,170.68
2011-03-25 17:00:00,254.45
2011-03-25 18:00:00,238.61
2011-03-25 19:00:00,150.45
2011-03-25 20:00:00,96.78
2011-03-25 21:00:00,80.97
2011-03-25 22:00:00,55.88
2011-03-25 23:00:00,46.67
2011-03-26 00:00:00,35.09
2011-03-26 01:00:00,29.84
2011-03-26 02:00:00,22.94
2011-03-26 03:00:00,11.283333333333335
2011-03-26 04:00:00,4.6
2011-03-26 05:00:00,4.55
2011-03-26 06:00:00,15.17
2011-03-26 07:00:00,59.74
2011-03-26 08:00:00,85.86
2011-03-26 09:00:00,107.99
2011-03-26 10:00:00,150.68
2011-03-26 11:00:00,162.96
2011-03-26 12:00:00,183.47
2011-03-26 13:00:00,208.81
2011-03-26 14:00:00,210.62
2011-03-26 15:00:00,212.58
2011-03-26 16:00:00,206.3
2011-03-26 17:00:00,201.01
2011-03-26 18:00:00,182.09
2011-03-26 19:00:00,130.78
2011-03-26 20:00:00,76.14
2011-03-26 21:00:00,67.11
2011-03-26 22:00:00,60.95
2011-03-26 23:00:00,45.3
2011-03-27 00:00:00,37.78
2011-03-27 01:00:00,29.63
2011-03-27 02:00:00,24.1
2011-03-27 03:00:00,11.746666666666664
2011-03-27 04:00:00,4.77
2011-03-27 06:00:00,11.77
2011-03-27 07:00:00,90.62
2011-03-27 08:00:00,84.93
2011-03-27 09:00:00,99.03
2011-03-27 10:00:00,137.32
2011-03-27 11:00:00,154.51
2011-03-27 12:00:00,167.77
2011-03-27 13:00:00,176.12
2011-03-27 14:00:00,190.36
2011-03-27 15:00:00,194.73
2011-03-27 16:00:00,207.64
2011-03-27 17:00:00,197.04
2011-03-27 18:00:00,155.89
2011-03-27 19:00:00,136.04
2011-03-27 20:00:00,76.4
2011-03-27 21:00:00,56.7
2011-03-27 22:00:00,46.47
2011-03-27 23:00:00,46.08
2011-03-28 00:00:00,17.19
2011-03-28 01:00:00,7.31
2011-03-28 02:00:00,7.1
2011-03-28 03:00:00,4.24
2011-03-28 05:00:00,13.16
2011-03-28 06:00:00,61.24
2011-03-28 07:00:00,171.27
2011-03-28 08:00:00,251.8
2011-03-28 09:00:00,153.94
2011-03-28 10:00:00,112.13
2011-03-28 11:00:00,101.81
2011-03-28 12:00:00,116.17
2011-03-28 13:00:00,115.66
2011-03-28 14:00:00,123.51
2011-03-28 15:00:00,115.21
2011-03-28 16:00:00,160.66
2011-03-28 17:00:00,273.71
2011-03-28 18:00:00,264.24
2011-03-28 19:00:00,177.87
2011-03-28 20:00:00,111.52
2011-03-28 21:00:00,97.7
2011-03-28 22:00:00,64.26
2011-03-28 23:00:00,38.81
2011-03-29 00:00:00,19.85
2011-03-29 01:00:00,7.34
2011-03-29 02:00:00,9.88
2011-03-29 03:00:00,2.88
2011-03-29 04:00:00,3.92
2011-03-29 05:00:00,16.83
2011-03-29 06:00:00,62.64
2011-03-29 07:00:00,172.69
2011-03-29 08:00:00,240.98
2011-03-29 09:00:00,157.69
2011-03-29 10:00:00,104.93
2011-03-29 11:00:00,101.05
2011-03-29 12:00:00,118.4
2011-03-29 13:00:00,113.66
2011-03-29 14:00:00,121.15
2011-03-29 15:00:00,134.37
2011-03-29 16:00:00,178.3
2011-03-29 17:00:00,356.88
2011-03-29 18:00:00,319.82
2011-03-29 19:00:00,185.71
2011-03-29 20:00:00,138.55
2011-03-29 21:00:00,96.01
2011-03-29 22:00:00,72.98
2011-03-29 23:00:00,52.2
2011-03-30 00:00:00,21.12
2011-03-30 01:00:00,11.52
2011-03-30 02:00:00,6.64
2011-03-30 03:00:00,4.04
2011-03-30 04:00:00,4.0
2011-03-30 05:00:00,16.95
2011-03-30 06:00:00,66.16
2011-03-30 07:00:00,185.41
2011-03-30 08:00:00,284.46
2011-03-30 09:00:00,159.12
2011-03-30 10:00:00,91.25
2011-03-30 11:00:00,95.53
2011-03-30 12:00:00,102.21
2011-03-30 13:00:00,107.64
2011-03-30 14:00:00,93.58
2011-03-30 15:00:00,63.54
2011-03-30 16:00:00,69.8
2011-03-30 17:00:00,133.16
2011-03-30 18:00:00,172.09
2011-03-30 19:00:00,110.28
2011-03-30 20:00:00,67.6
2011-03-30 21:00:00,69.99
2011-03-30 22:00:00,50.36
2011-03-30 23:00:00,35.49
2011-03-31 00:00:00,12.59
2011-03-31 01:00:00,9.31
2011-03-31 02:00:00,6.4035
2011-03-31 03:00:00,3.35
2011-03-31 04:00:00,3.22
2011-03-31 05:00:00,11.62
2011-03-31 06:00:00,32.54
2011-03-31 07:00:00,87.37
2011-03-31 08:00:00,216.95
2011-03-31 09:00:00,73.95
2011-03-31 10:00:00,54.07
2011-03-31 11:00:00,58.6
2011-03-31 12:00:00,61.14
2011-03-31 13:00:00,84.83
2011-03-31 14:00:00,81.71
2011-03-31 15:00:00,53.59
2011-03-31 16:00:00,98.48
2011-03-31 17:00:00,200.38
2011-03-31 18:00:00,207.57
2011-03-31 19:00:00,141.5
2011-03-31 20:00:00,65.95
2011-03-31 21:00:00,84.55
2011-03-31 22:00:00,50.03
2011-03-31 23:00:00,46.37
2011-04-20 00:00:00,35.34
2011-04-20 01:00:00,11.25
2011-04-20 02:00:00,8.97
2011-04-20 03:00:00,4.35
2011-04-20 04:00:00,5.26
2011-04-20 05:00:00,19.91
2011-04-20 06:00:00,88.34
2011-04-20 07:00:00,226.9
2011-04-20 08:00:00,432.88
2011-04-20 09:00:00,204.63
2011-04-20 10:00:00,130.19
2011-04-20 11:00:00,136.0
2011-04-20 12:00:00,201.02
2011-04-20 13:00:00,194.43
2011-04-20 14:00:00,172.04
2011-04-20 15:00:00,174.86
2011-04-20 16:00:00,278.95
2011-04-20 17:00:00,514.09
2011-04-20 18:00:00,509.61
2011-04-20 19:00:00,409.91
2011-04-20 20:00:00,318.72
2011-04-20 21:00:00,225.87
2011-04-20 22:00:00,158.3
2011-04-20 23:00:00,97.9
2011-04-21 00:00:00,37.88
2011-04-21 01:00:00,16.57
2011-04-21 02:00:00,10.37
2011-04-21 03:00:00,3.69
2011-04-21 04:00:00,4.11
2011-04-21 05:00:00,21.46
2011-04-21 06:00:00,62.75
2011-04-21 07:00:00,197.43
2011-04-21 08:00:00,265.48
2011-04-21 09:00:00,170.68
2011-04-21 10:00:00,125.48
2011-04-21 11:00:00,147.65
2011-04-21 12:00:00,178.47
2011-04-21 13:00:00,173.31
2011-04-21 14:00:00,144.0
2011-04-21 15:00:00,148.45
2011-04-21 16:00:00,212.7
2011-04-21 17:00:00,463.92
2011-04-21 18:00:00,373.67
2011-04-21 19:00:00,237.24
2011-04-21 20:00:00,184.12
2011-04-21 21:00:00,114.95
2011-04-21 22:00:00,96.96
2011-04-21 23:00:00,68.83
2011-04-22 00:00:00,36.91
2011-04-22 01:00:00,18.43
2011-04-22 02:00:00,10.57
2011-04-22 03:00:00,3.93
2011-04-22 04:00:00,4.11
2011-04-22 05:00:00,16.45
2011-04-22 06:00:00,72.11
2011-04-22 07:00:00,163.02
2011-04-22 08:00:00,271.1
2011-04-22 09:00:00,155.93
2011-04-22 10:00:00,107.01
2011-04-22 11:00:00,94.42
2011-04-22 12:00:00,104.48
2011-04-22 13:00:00,77.35
2011-04-22 14:00:00,37.68
2011-04-22 15:00:00,74.72
2011-04-22 16:00:00,119.68
2011-04-22 17:00:00,134.36
2011-04-22 18:00:00,104.61
2011-04-22 19:00:00,97.46
2011-04-22 20:00:00,69.3
2011-04-22 21:00:00,70.01
2011-04-22 22:00:00,63.41
2011-04-22 23:00:00,49.32
2011-04-23 00:00:00,33.86
